Setup1:LastAdaptive
Problem Type:  C
C Units:pF, G Units:mSie
Reduce Matrix:  FloatInfinityMatrix1
Frequency:  100kHz

Capacitance Matrix
,E_01,E_02,E_03,E_04,E_05,E_06,E_07,E_08,E_09,E_10,E_11,E_12,
E_01, 8.14594,-2.92494,-0.29388,-0.27615,-0.24964,-0.26378,-0.26371,-0.25207,-0.27120,-0.27550,-0.34824,-2.72682
E_02,-2.92494, 8.36521,-2.91075,-0.34939,-0.29632,-0.24954,-0.24478,-0.24695,-0.24866,-0.24878,-0.29587,-0.34923
E_03,-0.29388,-2.91075, 8.12849,-2.72489,-0.34877,-0.27562,-0.26884,-0.25039,-0.26543,-0.26388,-0.24916,-0.27687
E_04,-0.27615,-0.34939,-2.72489, 8.12882,-2.90838,-0.29401,-0.27668,-0.25527,-0.26688,-0.26293,-0.24479,-0.26944
E_05,-0.24964,-0.29632,-0.34877,-2.90838, 8.33395,-2.89481,-0.34842,-0.30587,-0.25539,-0.24353,-0.23766,-0.24517
E_06,-0.26378,-0.24954,-0.27562,-0.29401,-2.89481, 8.11663,-2.72682,-0.35563,-0.28072,-0.26736,-0.24451,-0.26382
E_07,-0.26371,-0.24478,-0.26884,-0.27668,-0.34842,-2.72682, 8.11982,-2.90404,-0.30061,-0.27272,-0.24911,-0.26411
E_08,-0.25207,-0.24695,-0.25039,-0.25527,-0.30587,-0.35563,-2.90404, 9.06083,-3.51261,-0.39881,-0.31993,-0.25926
E_09,-0.27120,-0.24866,-0.26543,-0.26688,-0.25539,-0.28072,-0.30061,-3.51261, 8.75280,-2.71942,-0.35371,-0.27817
E_10,-0.27550,-0.24878,-0.26388,-0.26293,-0.24353,-0.26736,-0.27272,-0.39881,-2.71942, 8.16323,-2.92056,-0.28974
E_11,-0.34824,-0.29587,-0.24916,-0.24479,-0.23766,-0.24451,-0.24911,-0.31993,-0.35371,-2.92056, 8.37693,-2.91339
E_12,-2.72682,-0.34923,-0.27687,-0.26944,-0.24517,-0.26382,-0.26411,-0.25926,-0.27817,-0.28974,-2.91339, 8.13602

Capacitance Matrix Coupling Coefficient
,E_01,E_02,E_03,E_04,E_05,E_06,E_07,E_08,E_09,E_10,E_11,E_12,
E_01, 1.00000, 0.35433, 0.03612, 0.03394, 0.03030, 0.03244, 0.03243, 0.02934, 0.03212, 0.03379, 0.04216, 0.33495
E_02, 0.35433, 1.00000, 0.35299, 0.04237, 0.03549, 0.03028, 0.02970, 0.02837, 0.02906, 0.03011, 0.03534, 0.04233
E_03, 0.03612, 0.35299, 1.00000, 0.33522, 0.04237, 0.03393, 0.03309, 0.02918, 0.03147, 0.03239, 0.03019, 0.03405
E_04, 0.03394, 0.04237, 0.33522, 1.00000, 0.35336, 0.03620, 0.03406, 0.02974, 0.03164, 0.03228, 0.02966, 0.03313
E_05, 0.03030, 0.03549, 0.04237, 0.35336, 1.00000, 0.35197, 0.04235, 0.03520, 0.02990, 0.02953, 0.02844, 0.02977
E_06, 0.03244, 0.03028, 0.03393, 0.03620, 0.35197, 1.00000, 0.33589, 0.04147, 0.03331, 0.03285, 0.02965, 0.03246
E_07, 0.03243, 0.02970, 0.03309, 0.03406, 0.04235, 0.33589, 1.00000, 0.33857, 0.03566, 0.03350, 0.03020, 0.03249
E_08, 0.02934, 0.02837, 0.02918, 0.02974, 0.03520, 0.04147, 0.33857, 1.00000, 0.39443, 0.04637, 0.03672, 0.03020
E_09, 0.03212, 0.02906, 0.03147, 0.03164, 0.02990, 0.03331, 0.03566, 0.39443, 1.00000, 0.32171, 0.04131, 0.03296
E_10, 0.03379, 0.03011, 0.03239, 0.03228, 0.02953, 0.03285, 0.03350, 0.04637, 0.32171, 1.00000, 0.35318, 0.03555
E_11, 0.04216, 0.03534, 0.03019, 0.02966, 0.02844, 0.02965, 0.03020, 0.03672, 0.04131, 0.35318, 1.00000, 0.35290
E_12, 0.33495, 0.04233, 0.03405, 0.03313, 0.02977, 0.03246, 0.03249, 0.03020, 0.03296, 0.03555, 0.35290, 1.00000

Spice Capacitance Matrix
,E_01,E_02,E_03,E_04,E_05,E_06,E_07,E_08,E_09,E_10,E_11,E_12,
E_01,-0.00000, 2.92494, 0.29388, 0.27615, 0.24964, 0.26378, 0.26371, 0.25207, 0.27120, 0.27550, 0.34824, 2.72682
E_02, 2.92494, 0.00000, 2.91075, 0.34939, 0.29632, 0.24954, 0.24478, 0.24695, 0.24866, 0.24878, 0.29587, 0.34923
E_03, 0.29388, 2.91075, 0.00000, 2.72489, 0.34877, 0.27562, 0.26884, 0.25039, 0.26543, 0.26388, 0.24916, 0.27687
E_04, 0.27615, 0.34939, 2.72489, 0.00000, 2.90838, 0.29401, 0.27668, 0.25527, 0.26688, 0.26293, 0.24479, 0.26944
E_05, 0.24964, 0.29632, 0.34877, 2.90838, 0.00000, 2.89481, 0.34842, 0.30587, 0.25539, 0.24353, 0.23766, 0.24517
E_06, 0.26378, 0.24954, 0.27562, 0.29401, 2.89481, 0.00000, 2.72682, 0.35563, 0.28072, 0.26736, 0.24451, 0.26382
E_07, 0.26371, 0.24478, 0.26884, 0.27668, 0.34842, 2.72682, 0.00000, 2.90404, 0.30061, 0.27272, 0.24911, 0.26411
E_08, 0.25207, 0.24695, 0.25039, 0.25527, 0.30587, 0.35563, 2.90404,-0.00000, 3.51261, 0.39881, 0.31993, 0.25926
E_09, 0.27120, 0.24866, 0.26543, 0.26688, 0.25539, 0.28072, 0.30061, 3.51261, 0.00000, 2.71942, 0.35371, 0.27817
E_10, 0.27550, 0.24878, 0.26388, 0.26293, 0.24353, 0.26736, 0.27272, 0.39881, 2.71942, 0.00000, 2.92056, 0.28974
E_11, 0.34824, 0.29587, 0.24916, 0.24479, 0.23766, 0.24451, 0.24911, 0.31993, 0.35371, 2.92056, 0.00000, 2.91339
E_12, 2.72682, 0.34923, 0.27687, 0.26944, 0.24517, 0.26382, 0.26411, 0.25926, 0.27817, 0.28974, 2.91339,-0.00000

Conductance Matrix
,E_01,E_02,E_03,E_04,E_05,E_06,E_07,E_08,E_09,E_10,E_11,E_12,
E_01, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,-0.00000,-0.00000, 0.00000, 0.00000, 0.00000
E_02, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,-0.00000,-0.00000, 0.00000, 0.00000, 0.00000
E_03, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,-0.00000,-0.00000, 0.00000, 0.00000, 0.00000
E_04, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,-0.00000,-0.00000, 0.00000, 0.00000, 0.00000
E_05, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,-0.00000,-0.00000, 0.00000, 0.00000, 0.00000
E_06, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,-0.00000,-0.00000, 0.00000, 0.00000, 0.00000
E_07, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,-0.00000,-0.00000, 0.00000, 0.00000, 0.00000
E_08,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000, 0.00000,-0.00000,-0.00000,-0.00000,-0.00000
E_09,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000, 0.00000, 0.00000,-0.00000,-0.00000
E_10, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,-0.00000, 0.00000, 0.00000, 0.00000, 0.00000
E_11, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,-0.00000,-0.00000, 0.00000, 0.00000, 0.00000
E_12, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000, 0.00000,-0.00000,-0.00000, 0.00000, 0.00000, 0.00000

